notOutlier_Alive,notOutlier_Death,notOutlier_survival_rate,outlier_Alive,outlier_Death,outlier_survival_rate,seq_survival_rate,support,total_patients,fisherScore,seq,semantic
692.0,851.0,0.44848,28.0,0.0,1,0.45831,1539,14711,9.394241664044913E-4,1125315 -1 1125315 1174888 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
727.0,745.0,0.49389,27.0,0.0,1,0.503,1466,14711,9.315067252780592E-4,1125315 -1 19121608 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
723.0,832.0,0.46495,28.0,0.0,1,0.47442,1547,14711,9.176002580597148E-4,956874 -1 956874 -1 1125315 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
755.0,838.0,0.47395,28.0,0.0,1,0.48304,1592,14711,8.512984335624386E-4,1174888 -1 956874 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
1142.0,1432.0,0.44367,40.0,0.0,1,0.45218,2562,14711,8.409173290398399E-4,956874 -1 19049105 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 -2 
1089.0,1238.0,0.46798,37.0,0.0,1,0.47631,2316,14711,8.345087277802777E-4,1125315 1174888 -1 19049105 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
883.0,1284.0,0.40748,35.0,0.0,1,0.41689,2172,14711,8.272544236677644E-4,744740 -1  -2 ,'zolpidem' -1 -2 
770.0,928.0,0.45347,29.0,0.0,1,0.46265,1694,14711,8.071399541724388E-4,1125315 -1 956874 -1 956874 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 -2 
765.0,1018.0,0.42905,30.0,0.0,1,0.4385,1785,14711,7.980167207734787E-4,797399 -1  -2 ,'gabapentin' -1 -2 
801.0,755.0,0.51478,27.0,0.0,1,0.52306,1547,14711,7.842930452372985E-4,19121608 -1 1125315 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
830.0,883.0,0.48453,29.0,0.0,1,0.49311,1703,14711,7.838632411874634E-4,956874 -1 956874 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 -2 
625.0,945.0,0.39809,27.0,0.0,1,0.40827,1572,14711,7.617630888361422E-4,1742253 -1 19049105 -1  -2 ,'Levofloxacin' -1 'Potassium Chloride' -1 -2 
740.0,772.0,0.48942,26.0,0.0,1,0.49805,1509,14711,7.299981435634641E-4,1125315 -1 1797513 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
755.0,760.0,0.49835,26.0,0.0,1,0.50681,1512,14711,7.252565164829368E-4,1307046 -1 19049105 -1  -2 ,'Metoprolol' -1 'Potassium Chloride' -1 -2 
902.0,696.0,0.56446,27.0,0.0,1,0.57169,1591,14711,7.182926125713091E-4,974166 -1 1125315 1174888 -1  -2 ,'Hydrochlorothiazide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
962.0,877.0,0.52311,30.0,0.0,1,0.53077,1819,14711,7.168246349227152E-4,1125315 1174888 -1 19121608 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
764.0,1087.0,0.41275,30.0,0.0,1,0.42212,1861,14711,7.00310614530604E-4,1125315 1174888 -1 1742253 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 -2 
966.0,1051.0,0.47893,32.0,0.0,1,0.48707,2014,14711,6.976615008178852E-4,923645 -1  -2 ,'Omeprazole' -1 -2 
870.0,986.0,0.46875,30.0,0.0,1,0.4772,1852,14711,6.935184583599357E-4,956874 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
666.0,957.0,0.41035,27.0,0.0,1,0.42,1632,14711,6.811999641278899E-4,1125315 -1 1125315 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
727.0,745.0,0.49389,25.0,0.0,1,0.50234,1465,14711,6.70557538152241E-4,974166 -1 956874 -1  -2 ,'Hydrochlorothiazide' -1 'Furosemide' -1 -2 
792.0,848.0,0.48293,27.0,0.0,1,0.4913,1638,14711,6.568662664443765E-4,1125315 1174888 -1 1786621 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 -2 
727.0,755.0,0.49055,25.0,0.0,1,0.499,1484,14711,6.554224939267034E-4,1713332 1759842 -1 1174888 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Hydrocodone' -1 -2 
616.0,871.0,0.41426,25.0,0.0,1,0.42394,1497,14711,6.479595391248045E-4,1125315 -1 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
795.0,775.0,0.50637,26.0,0.0,1,0.51441,1550,14711,6.426678470248354E-4,19049105 -1 19121608 -1  -2 ,'Potassium Chloride' -1 'Influenza virus vaccine' -1 -2 
784.0,874.0,0.47286,27.0,0.0,1,0.48131,1655,14711,6.318588431490917E-4,956874 -1 1125315 -1 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
728.0,773.0,0.48501,25.0,0.0,1,0.49345,1498,14711,6.274272896727825E-4,1174888 -1 1705674 1836430 -1  -2 ,'Hydrocodone' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
782.0,884.0,0.46939,27.0,0.0,1,0.47785,1658,14711,6.209884512342924E-4,956874 -1 1125315 -1 956874 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
810.0,862.0,0.48445,27.0,0.0,1,0.49264,1677,14711,6.129324137937965E-4,1153013 -1 1174888 -1  -2 ,'Promethazine' -1 'Hydrocodone' -1 -2 
732.0,1188.0,0.38125,30.0,0.0,1,0.39077,1937,14711,6.110027911404978E-4,948078 -1  -2 ,'pantoprazole' -1 -2 
663.0,852.0,0.43762,25.0,0.0,1,0.44675,1524,14711,6.074203464785813E-4,19049105 -1 1154343 -1  -2 ,'Potassium Chloride' -1 'Albuterol' -1 -2 
911.0,772.0,0.5413,27.0,0.0,1,0.54854,1676,14711,5.983753769647032E-4,1125315 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1005.0,930.0,0.51938,30.0,0.0,1,0.52672,1936,14711,5.928017534600974E-4,1103314 -1  -2 ,'Tramadol' -1 -2 
590.0,939.0,0.38587,25.0,0.0,1,0.39575,1531,14711,5.87924950635619E-4,19049105 -1 1742253 -1  -2 ,'Potassium Chloride' -1 'Levofloxacin' -1 -2 
980.0,794.0,0.55242,28.0,0.0,1,0.55938,1768,14711,5.867524082373274E-4,1307046 -1 1307046 -1  -2 ,'Metoprolol' -1 'Metoprolol' -1 -2 
1095.0,1185.0,0.48026,34.0,0.0,1,0.4879,2270,14711,5.860267575198817E-4,956874 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
744.0,707.0,0.51275,24.0,0.0,1,0.52068,1448,14711,5.851895696522306E-4,1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
842.0,939.0,0.47277,28.0,0.0,1,0.48093,1778,14711,5.780173123734375E-4,1125315 -1 1705674 1836430 -1  -2 ,'Acetaminophen' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
705.0,755.0,0.48288,24.0,0.0,1,0.49124,1458,14711,5.725619264979797E-4,956874 -1 1174888 -1 1174888 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
731.0,729.0,0.50068,24.0,0.0,1,0.50876,1463,14711,5.725619264979797E-4,1786621 -1 1713332 -1  -2 ,'Cephalexin' -1 'Amoxicillin' -1 -2 
764.0,697.0,0.52293,24.0,0.0,1,0.53064,1464,14711,5.711723524848281E-4,1759842 -1 1713332 -1  -2 ,'Clavulanate' -1 'Amoxicillin' -1 -2 
695.0,849.0,0.45013,25.0,0.0,1,0.45889,1535,14711,5.675896276901443E-4,19121608 -1 956874 -1  -2 ,'Influenza virus vaccine' -1 'Furosemide' -1 -2 
676.0,788.0,0.46175,24.0,0.0,1,0.47043,1466,14711,5.67019690243682E-4,1125315 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
771.0,780.0,0.4971,25.0,0.0,1,0.50508,1552,14711,5.582911228815972E-4,1786621 -1 1125315 1174888 -1  -2 ,'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
829.0,731.0,0.53141,25.0,0.0,1,0.5388,1560,14711,5.465114123876008E-4,1125315 1174888 -1 1307046 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Metoprolol' -1 -2 
804.0,684.0,0.54032,24.0,0.0,1,0.54762,1480,14711,5.346500639658952E-4,1125315 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
739.0,921.0,0.44518,26.0,0.0,1,0.45374,1654,14711,5.237704283459938E-4,1174888 -1 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
675.0,827.0,0.4494,24.0,0.0,1,0.45806,1505,14711,5.164488095936498E-4,904453 -1  -2 ,'Esomeprazole' -1 -2 
773.0,1230.0,0.38592,30.0,0.0,1,0.39498,2011,14711,5.15339118748788E-4,1110410 -1  -2 ,'Morphine' -1 -2 
862.0,806.0,0.51679,26.0,0.0,1,0.5242,1656,14711,5.140927033863966E-4,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
767.0,740.0,0.50896,24.0,0.0,1,0.51666,1504,14711,5.100666711213723E-4,1308216 -1 19049105 -1  -2 ,'Lisinopril' -1 'Potassium Chloride' -1 -2 
919.0,939.0,0.49462,28.0,0.0,1,0.50212,1849,14711,4.882896118162022E-4,19049105 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 -2 
786.0,906.0,0.46454,26.0,0.0,1,0.47264,1687,14711,4.858726607730151E-4,1307046 -1 956874 -1  -2 ,'Metoprolol' -1 'Furosemide' -1 -2 
729.0,811.0,0.47338,24.0,0.0,1,0.48146,1535,14711,4.6945610464339815E-4,1153664 -1 1125315 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' -1 -2 
1061.0,1250.0,0.45911,33.0,0.0,1,0.46672,2292,14711,4.668114760429436E-4,19049105 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
827.0,799.0,0.50861,25.0,0.0,1,0.51605,1618,14711,4.658709066325749E-4,1797513 -1 1125315 1174888 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
858.0,772.0,0.52638,25.0,0.0,1,0.53353,1628,14711,4.612935878339864E-4,1174888 -1 1713332 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
638.0,835.0,0.43313,23.0,0.0,1,0.44184,1463,14711,4.5104089195312523E-4,956874 -1 1797513 -1  -2 ,'Furosemide' -1 'Ciprofloxacin' -1 -2 
835.0,1233.0,0.40377,30.0,0.0,1,0.4123,2052,14711,4.4850918796922914E-4,970250 -1  -2 ,'Spironolactone' -1 -2 
735.0,993.0,0.42535,26.0,0.0,1,0.43387,1737,14711,4.4574456057143083E-4,1154343 -1 956874 -1  -2 ,'Albuterol' -1 'Furosemide' -1 -2 
785.0,693.0,0.53112,23.0,0.0,1,0.53831,1464,14711,4.450993771403615E-4,974166 -1 19049105 -1  -2 ,'Hydrochlorothiazide' -1 'Potassium Chloride' -1 -2 
712.0,936.0,0.43204,25.0,0.0,1,0.44053,1650,14711,4.411119128963275E-4,1716903 -1  -2 ,'moxifloxacin' -1 -2 
720.0,1019.0,0.41403,26.0,0.0,1,0.42266,1730,14711,4.339899647072033E-4,1754994 -1  -2 ,'Fluconazole' -1 -2 
1291.0,901.0,0.58896,31.0,0.0,1,0.59469,2161,14711,4.14205723891755E-4,19121608 -1 19121608 -1  -2 ,'Influenza virus vaccine' -1 'Influenza virus vaccine' -1 -2 
933.0,740.0,0.55768,25.0,0.0,1,0.56419,1656,14711,4.141818511394856E-4,1713332 -1 19121608 -1  -2 ,'Amoxicillin' -1 'Influenza virus vaccine' -1 -2 
699.0,808.0,0.46384,23.0,0.0,1,0.4719,1505,14711,4.1180055973468756E-4,1125315 -1 1153664 -1  -2 ,'Acetaminophen' -1 'Propoxyphene' -1 -2 
1024.0,825.0,0.55381,27.0,0.0,1,0.56023,1831,14711,4.089334286105957E-4,778711 -1  -2 ,'cyclobenzaprine' -1 -2 
898.0,952.0,0.48541,27.0,0.0,1,0.49281,1847,14711,4.07948476867299E-4,1125315 -1 1713332 1759842 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' 'Clavulanate' -1 -2 
815.0,865.0,0.48512,25.0,0.0,1,0.49267,1680,14711,4.068642238400093E-4,1713332 1759842 -1 1125315 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' -1 -2 
930.0,1107.0,0.45655,29.0,0.0,1,0.46418,2030,14711,3.9536018827460216E-4,1713332 -1 956874 -1  -2 ,'Amoxicillin' -1 'Furosemide' -1 -2 
832.0,775.0,0.51773,24.0,0.0,1,0.52483,1602,14711,3.9457923210383907E-4,1713332 -1 1174888 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
907.0,975.0,0.48193,27.0,0.0,1,0.48926,1881,14711,3.773201421587164E-4,1153013 -1 1125315 -1  -2 ,'Promethazine' -1 'Acetaminophen' -1 -2 
967.0,1004.0,0.49061,28.0,0.0,1,0.49775,1960,14711,3.7573227258613936E-4,956874 -1 1713332 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 -2 
766.0,697.0,0.52358,22.0,0.0,1,0.53064,1468,14711,3.685470850484848E-4,1149380 -1 1174888 -1  -2 ,'fluticasone' -1 'Hydrocodone' -1 -2 
846.0,971.0,0.4656,26.0,0.0,1,0.47314,1811,14711,3.5700359868694973E-4,1125315 1153664 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 -2 
1099.0,1349.0,0.44894,33.0,0.0,1,0.45627,2430,14711,3.4988012032087225E-4,19049105 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 -2 
617.0,866.0,0.41605,22.0,0.0,1,0.42458,1491,14711,3.4777767110129516E-4,956874 -1 1551099 -1  -2 ,'Furosemide' -1 'Prednisone' -1 -2 
851.0,890.0,0.4888,25.0,0.0,1,0.49604,1731,14711,3.4701455867600854E-4,1308216 -1 956874 -1  -2 ,'Lisinopril' -1 'Furosemide' -1 -2 
775.0,967.0,0.44489,25.0,0.0,1,0.45274,1751,14711,3.4608980616423677E-4,1551099 -1 1551099 -1  -2 ,'Prednisone' -1 'Prednisone' -1 -2 
958.0,878.0,0.52179,26.0,0.0,1,0.52846,1827,14711,3.398470796602875E-4,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
735.0,944.0,0.43776,24.0,0.0,1,0.44568,1686,14711,3.243314979863015E-4,956874 -1 1154343 -1  -2 ,'Furosemide' -1 'Albuterol' -1 -2 
942.0,912.0,0.50809,26.0,0.0,1,0.51489,1851,14711,3.24137091340717E-4,1125315 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Codeine' -1 -2 
815.0,714.0,0.53303,22.0,0.0,1,0.53965,1531,14711,3.032652667744736E-4,1174888 -1 1149380 -1  -2 ,'Hydrocodone' -1 'fluticasone' -1 -2 
744.0,794.0,0.48375,22.0,0.0,1,0.49103,1542,14711,2.9506293643050645E-4,1713332 -1 1154343 -1  -2 ,'Amoxicillin' -1 'Albuterol' -1 -2 
689.0,766.0,0.47354,21.0,0.0,1,0.48103,1458,14711,2.9207923910648016E-4,1125315 -1 1154343 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
820.0,729.0,0.52937,22.0,0.0,1,0.53596,1544,14711,2.852539928952214E-4,1545958 -1 1125315 -1  -2 ,'atorvastatin' -1 'Acetaminophen' -1 -2 
662.0,902.0,0.42327,22.0,0.0,1,0.43127,1570,14711,2.72253236890655E-4,1124957 -1 1124957 -1  -2 ,'Oxycodone' -1 'Oxycodone' -1 -2 
901.0,841.0,0.51722,24.0,0.0,1,0.52378,1743,14711,2.7059858163998275E-4,1125315 -1 1149380 -1  -2 ,'Acetaminophen' -1 'fluticasone' -1 -2 
841.0,640.0,0.56786,21.0,0.0,1,0.5739,1473,14711,2.68704465017873E-4,1125315 1174888 -1 1308216 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Lisinopril' -1 -2 
878.0,782.0,0.52892,23.0,0.0,1,0.53535,1653,14711,2.654278789070024E-4,586413 -1  -2 ,'pneumococcal polysaccharides (23)' -1 -2 
911.0,1022.0,0.47129,26.0,0.0,1,0.47831,1921,14711,2.6109312134039466E-4,1713332 -1 19049105 -1  -2 ,'Amoxicillin' -1 'Potassium Chloride' -1 -2 
758.0,826.0,0.47854,22.0,0.0,1,0.48568,1576,14711,2.5557375710087466E-4,1705674 1836430 -1 1125315 -1  -2 ,'Trimethoprim' 'Sulfamethoxazole' -1 'Acetaminophen' -1 -2 
820.0,945.0,0.46459,24.0,0.0,1,0.47177,1762,14711,2.526297775598085E-4,1125315 1174888 -1 1551099 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Prednisone' -1 -2 
900.0,693.0,0.56497,22.0,0.0,1,0.5709,1584,14711,2.4830584070758324E-4,1125315 -1 1539403 -1  -2 ,'Acetaminophen' -1 'Simvastatin' -1 -2 
714.0,873.0,0.44991,8.0,0.0,1,0.45266,1574,14711,2.4344338400507872E-4,1326303 -1  -2 ,'Digoxin' -1 -2 
829.0,949.0,0.46625,24.0,0.0,1,0.47336,1785,14711,2.4284321534386483E-4,1125315 1174888 -1 1154343 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 -2 
572.0,940.0,0.37831,21.0,0.0,1,0.38682,1509,14711,2.4260221478066417E-4,922570 -1  -2 ,'Nystatin' -1 -2 
924.0,772.0,0.54481,23.0,0.0,1,0.5509,1683,14711,2.3727960358883927E-4,1125315 -1 903963 -1  -2 ,'Acetaminophen' -1 'Triamcinolone' -1 -2 
637.0,1065.0,0.37427,23.0,0.0,1,0.38261,1710,14711,2.3279626440130688E-4,906780 -1  -2 ,'Metoclopramide' -1 -2 
794.0,732.0,0.52031,21.0,0.0,1,0.52683,1522,14711,2.3141675586601227E-4,1174888 -1 1201620 -1  -2 ,'Hydrocodone' -1 'Codeine' -1 -2 
871.0,934.0,0.48255,24.0,0.0,1,0.48934,1793,14711,2.2334288110219835E-4,1734104 -1 19049105 -1  -2 ,'Azithromycin' -1 'Potassium Chloride' -1 -2 
616.0,834.0,0.42483,20.0,0.0,1,0.43265,1450,14711,2.2178673028135873E-4,1551099 -1 19049105 -1  -2 ,'Prednisone' -1 'Potassium Chloride' -1 -2 
670.0,873.0,0.43422,21.0,0.0,1,0.44182,1545,14711,2.1831953019058587E-4,1713332 -1 1742253 -1  -2 ,'Amoxicillin' -1 'Levofloxacin' -1 -2 
1106.0,988.0,0.52818,27.0,0.0,1,0.53418,2080,14711,2.132574599158066E-4,1734104 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
640.0,826.0,0.43656,20.0,0.0,1,0.44415,1476,14711,2.094101565627663E-4,1551099 -1 1154343 -1  -2 ,'Prednisone' -1 'Albuterol' -1 -2 
857.0,795.0,0.51877,22.0,0.0,1,0.52509,1637,14711,2.04134506047301E-4,19049105 -1 1734104 -1  -2 ,'Potassium Chloride' -1 'Azithromycin' -1 -2 
797.0,768.0,0.50927,21.0,0.0,1,0.51576,1561,14711,2.0213494987723476E-4,1201620 -1 1174888 -1  -2 ,'Codeine' -1 'Hydrocodone' -1 -2 
884.0,772.0,0.53382,22.0,0.0,1,0.53993,1641,14711,2.013491926978031E-4,1713332 -1 1713332 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
763.0,806.0,0.4863,21.0,0.0,1,0.49308,1566,14711,1.992826248687111E-4,1174888 -1 1713332 1759842 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' 'Clavulanate' -1 -2 
749.0,736.0,0.50438,20.0,0.0,1,0.51096,1480,14711,1.9533876525181326E-4,1713332 -1 1713332 1759842 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' 'Clavulanate' -1 -2 
744.0,846.0,0.46792,21.0,0.0,1,0.47486,1589,14711,1.847513197873643E-4,1551099 -1 1125315 1174888 -1  -2 ,'Prednisone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
688.0,908.0,0.43108,21.0,0.0,1,0.43847,1601,14711,1.8073386538057404E-4,1734104 -1 1742253 -1  -2 ,'Azithromycin' -1 'Levofloxacin' -1 -2 
855.0,746.0,0.53404,21.0,0.0,1,0.54007,1584,14711,1.7743075079192444E-4,903963 -1 1125315 -1  -2 ,'Triamcinolone' -1 'Acetaminophen' -1 -2 
746.0,866.0,0.46278,21.0,0.0,1,0.46969,1606,14711,1.7030532870531082E-4,1707164 -1  -2 ,'Metronidazole' -1 -2 
831.0,698.0,0.54349,20.0,0.0,1,0.54939,1506,14711,1.6523459009757827E-4,1734104 -1 19121608 -1  -2 ,'Azithromycin' -1 'Influenza virus vaccine' -1 -2 
803.0,824.0,0.49355,21.0,0.0,1,0.5,1618,14711,1.608967012489583E-4,975125 -1  -2 ,'Hydrocortisone' -1 -2 
671.0,867.0,0.43628,20.0,0.0,1,0.44352,1547,14711,1.5948536344026287E-4,1154343 -1 1551099 -1  -2 ,'Albuterol' -1 'Prednisone' -1 -2 
792.0,839.0,0.48559,21.0,0.0,1,0.49213,1635,14711,1.58446704430007E-4,1154343 -1 1125315 1174888 -1  -2 ,'Albuterol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
643.0,1087.0,0.37168,22.0,0.0,1,0.37957,1743,14711,1.5426294490070196E-4,1112921 -1  -2 ,'Ipratropium' -1 -2 
606.0,945.0,0.39072,20.0,0.0,1,0.39847,1552,14711,1.5141611089414925E-4,1126658 -1  -2 ,'Hydromorphone' -1 -2 
895.0,1027.0,0.46566,24.0,0.0,1,0.47225,1910,14711,1.5074851106517618E-4,781039 -1  -2 ,'Alprazolam' -1 -2 
775.0,693.0,0.52793,19.0,0.0,1,0.53396,1460,14711,1.4632354542273507E-4,1503297 -1 1125315 -1  -2 ,'Metformin' -1 'Acetaminophen' -1 -2 
578.0,892.0,0.3932,19.0,0.0,1,0.40094,1470,14711,1.4509410958955351E-4,1124957 -1 956874 -1  -2 ,'Oxycodone' -1 'Furosemide' -1 -2 
