Outlier_Predict_Alive,outlier_Death,outlier_Predict_Death,Outlier_Alive,support,total_patients,fisherScore,seq,semantic
0.0,0.0,86.0,0.0,86,592,0.0,1153013 -1  -2 ,'Promethazine' -1 -2 
0.0,0.0,61.0,0.0,61,592,0.0,1153664 -1  -2 ,'Propoxyphene' -1 -2 
0.0,0.0,72.0,0.0,72,592,0.0,1201620 -1  -2 ,'Codeine' -1 -2 
0.0,0.0,140.0,0.0,140,592,0.0,1307046 -1  -2 ,'Metoprolol' -1 -2 
0.0,0.0,96.0,0.0,96,592,0.0,1308216 -1  -2 ,'Lisinopril' -1 -2 
0.0,0.0,80.0,0.0,80,592,0.0,1322184 -1  -2 ,'clopidogrel' -1 -2 
0.0,0.0,77.0,0.0,77,592,0.0,1332418 -1  -2 ,'Amlodipine' -1 -2 
0.0,0.0,71.0,0.0,71,592,0.0,1346823 -1  -2 ,'carvedilol' -1 -2 
0.0,0.0,95.0,0.0,95,592,0.0,1506270 -1  -2 ,'Methylprednisolone' -1 -2 
0.0,0.0,68.0,0.0,68,592,0.0,1539403 -1  -2 ,'Simvastatin' -1 -2 
0.0,0.0,119.0,0.0,119,592,0.0,1551099 -1  -2 ,'Prednisone' -1 -2 
0.0,0.0,112.0,0.0,112,592,0.0,1734104 -1  -2 ,'Azithromycin' -1 -2 
0.0,0.0,61.0,0.0,61,592,0.0,1738521 -1  -2 ,'Doxycycline' -1 -2 
0.0,0.0,98.0,0.0,98,592,0.0,1797513 -1  -2 ,'Ciprofloxacin' -1 -2 
0.0,0.0,75.0,0.0,75,592,0.0,19055720 -1  -2 ,'HEPARIN. BEEF' -1 -2 
