Outlier_Predict_Alive,outlier_Death,outlier_Predict_Death,Outlier_Alive,support,total_patients,fisherScore,seq,semantic
0.0,0.0,91.0,0.0,91,580,0.0,970250 -1  -2 ,'Spironolactone' -1 -2 
0.0,0.0,60.0,0.0,60,580,0.0,986417 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 -2 
0.0,0.0,72.0,0.0,72,580,0.0,987245 -1  -2 ,'Lactulose' -1 -2 
0.0,0.0,80.0,0.0,80,580,0.0,989878 -1  -2 ,'Lidocaine' -1 -2 
0.0,0.0,119.0,0.0,119,580,0.0,1000560 -1  -2 ,'Ondansetron' -1 -2 
0.0,0.0,63.0,0.0,63,580,0.0,1110410 -1  -2 ,'Morphine' -1 -2 
0.0,0.0,104.0,0.0,104,580,0.0,1124957 -1  -2 ,'Oxycodone' -1 -2 
0.0,0.0,72.0,0.0,72,580,0.0,1126658 -1  -2 ,'Hydromorphone' -1 -2 
0.0,0.0,74.0,0.0,74,580,0.0,1149380 -1  -2 ,'fluticasone' -1 -2 
0.0,0.0,85.0,0.0,85,580,0.0,1153013 -1  -2 ,'Promethazine' -1 -2 
0.0,0.0,60.0,0.0,60,580,0.0,1153664 -1  -2 ,'Propoxyphene' -1 -2 
0.0,0.0,73.0,0.0,73,580,0.0,1201620 -1  -2 ,'Codeine' -1 -2 
0.0,0.0,134.0,0.0,134,580,0.0,1307046 -1  -2 ,'Metoprolol' -1 -2 
0.0,0.0,91.0,0.0,91,580,0.0,1308216 -1  -2 ,'Lisinopril' -1 -2 
0.0,0.0,77.0,0.0,77,580,0.0,1322184 -1  -2 ,'clopidogrel' -1 -2 
0.0,0.0,76.0,0.0,76,580,0.0,1332418 -1  -2 ,'Amlodipine' -1 -2 
0.0,0.0,69.0,0.0,69,580,0.0,1346823 -1  -2 ,'carvedilol' -1 -2 
0.0,0.0,89.0,0.0,89,580,0.0,1506270 -1  -2 ,'Methylprednisolone' -1 -2 
0.0,0.0,65.0,0.0,65,580,0.0,1539403 -1  -2 ,'Simvastatin' -1 -2 
0.0,0.0,115.0,0.0,115,580,0.0,1551099 -1  -2 ,'Prednisone' -1 -2 
0.0,0.0,108.0,0.0,108,580,0.0,1734104 -1  -2 ,'Azithromycin' -1 -2 
0.0,0.0,60.0,0.0,60,580,0.0,1738521 -1  -2 ,'Doxycycline' -1 -2 
0.0,0.0,96.0,0.0,96,580,0.0,1797513 -1  -2 ,'Ciprofloxacin' -1 -2 
0.0,0.0,73.0,0.0,73,580,0.0,19055720 -1  -2 ,'HEPARIN. BEEF' -1 -2 
