Outlier_Predict_Alive,outlier_Death,outlier_Predict_Death,Outlier_Alive,support,total_patients,fisherScore,seq,semantic
0.0,0.0,5.0,0.0,5,42,0.0,1125315 1174888 -1 1786621 -1 1125315 1174888 -1 1153013 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 'Promethazine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1125315 -1 1125315 1174888 -1 1502905 -1 1125315 1174888 -1 1154029 -1 1502905 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Insulin. Glargine. Human' -1 'Acetaminophen' 'Hydrocodone' -1 'Fentanyl' -1 'Insulin. Glargine. Human' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,797399 -1 1125315 -1 1125315 -1 1502905 -1 1502905 -1 1154343 -1 1502905 -1 1502905 -1  -2 ,'gabapentin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Insulin. Glargine. Human' -1 'Insulin. Glargine. Human' -1 'Albuterol' -1 'Insulin. Glargine. Human' -1 'Insulin. Glargine. Human' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1125315 1174888 -1 1786621 -1 1125315 1174888 -1 1797513 -1 1154029 -1 1786621 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 'Ciprofloxacin' -1 'Fentanyl' -1 'Cephalexin' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1713332 1759842 -1 1713332 1759842 -1 1125315 -1 1125315 -1 1713332 1759842 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' 'Clavulanate' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1125315 -1 939506 967823 986417 19049105 -1 1705674 1836430 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Sodium Bicarbonate' 'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 'Trimethoprim' 'Sulfamethoxazole' -1 'Amoxicillin' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1797513 -1 1125315 -1 1797513 -1 1174888 -1 1124957 -1 1797513 -1 1154029 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 'Oxycodone' -1 'Ciprofloxacin' -1 'Fentanyl' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1705674 1836430 -1 1125315 1174888 -1 1125315 -1 1797513 -1 1734104 -1  -2 ,'Trimethoprim' 'Sulfamethoxazole' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 'Azithromycin' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1125315 -1 1124957 1125315 -1 781039 -1 1124957 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Oxycodone' 'Acetaminophen' -1 'Alprazolam' -1 'Oxycodone' -1 'Hydrocodone' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1713332 1759842 -1 1786621 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1307046 -1 1125315 1174888 -1 1125315 1174888 -1 19121608 -1  -2 ,'Metoprolol' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,956874 -1 956874 -1 956874 -1 1154343 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Albuterol' -1 'Furosemide' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1125315 -1 1307046 -1 1125315 -1 956874 -1 956874 -1  -2 ,'Acetaminophen' -1 'Metoprolol' -1 'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,974166 -1 1332418 -1 1125315 -1 1174888 -1 1154343 -1  -2 ,'Hydrochlorothiazide' -1 'Amlodipine' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,974166 -1 974166 -1 956874 -1 19049105 -1 1734104 -1  -2 ,'Hydrochlorothiazide' -1 'Hydrochlorothiazide' -1 'Furosemide' -1 'Potassium Chloride' -1 'Azithromycin' -1 -2 
0.0,0.0,6.0,0.0,6,42,0.0,708298 1154029 -1 708298 1154029 -1  -2 ,'Midazolam' 'Fentanyl' -1 'Midazolam' 'Fentanyl' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1307046 -1 1308216 -1 19121608 -1 956874 -1  -2 ,'Metoprolol' -1 'Lisinopril' -1 'Influenza virus vaccine' -1 'Furosemide' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1125315 -1 1742253 -1 1742253 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Levofloxacin' -1 'Influenza virus vaccine' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,19121608 -1 19001311 -1 1377898 -1 19001311 -1  -2 ,'Influenza virus vaccine' -1 'epoetin beta' -1 'Iron polysaccharide' -1 'epoetin beta' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,1517740 -1 1707687 -1  -2 ,'paricalcitol' -1 'Vancomycin' -1 -2 
0.0,0.0,5.0,0.0,5,42,0.0,19121608 -1 1301025 -1  -2 ,'Influenza virus vaccine' -1 'Enoxaparin' -1 -2 
