notOutlier_Alive,notOutlier_Death,notOutlier_survival_rate,outlier_Alive,outlier_Death,outlier_survival_rate,seq_survival_rate,support,total_patients,fisherScore,seq,semantic
191.0,478.0,0.2855,245.0,0.0,1,0.47702,914,9110,0.002680827613712656,1153664 -11125315 -1 -2,'Propoxyphene' -11125315 -1 -2 
213.0,486.0,0.30472,254.0,0.0,1,0.49003,953,9110,0.0026732453400634157,1332418 -11125315 -1 -2,'Amlodipine' -11125315 -1 -2 
282.0,478.0,0.37105,272.0,0.0,1,0.53682,1032,9110,0.002646369939530294,1125315 -11713332 -11713332 -1 -2,'Acetaminophen' -11713332 -11713332 -1 -2 
269.0,458.0,0.37001,262.0,0.0,1,0.53691,989,9110,0.0026411404502690015,1174888 -11174888 -11713332 -1 -2,'Hydrocodone' -11174888 -11713332 -1 -2 
407.0,441.0,0.47995,298.0,0.0,1,0.61518,1146,9110,0.00262929155104028,1539403 -11125315 1174888 -1 -2,'Simvastatin' -11125315 'Hydrocodone' -1 -2 
386.0,517.0,0.42746,314.0,0.0,1,0.57518,1217,9110,0.0026121210127172728,1177480 -1 -2,'Ibuprofen' -1 -2 
505.0,463.0,0.52169,333.0,0.0,1,0.64412,1301,9110,0.0026059433066418624,1539403 -11539403 -1 -2,'Simvastatin' -11539403 -1 -2 
328.0,399.0,0.45117,257.0,0.0,1,0.59451,984,9110,0.0023056387666293195,1125315 -11125315 -11322184 -1 -2,'Acetaminophen' -11125315 -11322184 -1 -2 
342.0,498.0,0.40714,290.0,0.0,1,0.55929,1130,9110,0.002274278077908896,1307046 -11125315 -11125315 -1 -2,'Metoprolol' -11125315 -11125315 -1 -2 
387.0,312.0,0.55365,248.0,0.0,1,0.67054,947,9110,0.0022647319002757254,1539403 -11322184 -1 -2,'Simvastatin' -11322184 -1 -2 
243.0,582.0,0.29455,285.0,0.0,1,0.47568,1110,9110,0.0022387936676819898,1125315 1153664 -1 -2,'Acetaminophen' 'Propoxyphene' -1 -2 
294.0,424.0,0.40947,253.0,0.0,1,0.56334,971,9110,0.0022208390387026384,1713332 -119121608 -1 -2,'Amoxicillin' -119121608 -1 -2 
264.0,435.0,0.37768,247.0,0.0,1,0.54017,946,9110,0.0021997558386924313,19121608 -11125315 1174888 -1 -2,'Influenza virus vaccine' -11125315 'Hydrocodone' -1 -2 
147.0,687.0,0.17626,282.0,0.0,1,0.38441,1116,9110,0.001908617626511628,956874 -1956874 -1 -2,'Furosemide' -1956874 -1 -2 
377.0,308.0,0.55036,238.0,0.0,1,0.66631,923,9110,0.001897216838506899,1308216 -11322184 -1 -2,'Lisinopril' -11322184 -1 -2 
268.0,647.0,0.2929,305.0,0.0,1,0.46967,1220,9110,0.0018799912359144543,1551099 -11125315 -1 -2,'Prednisone' -11125315 -1 -2 
400.0,364.0,0.52356,261.0,0.0,1,0.64488,1025,9110,0.0018790659903818478,1174888 -11545958 -1 -2,'Hydrocodone' -11545958 -1 -2 
174.0,525.0,0.24893,238.0,0.0,1,0.4397,937,9110,0.0016554530472941075,1734104 -11742253 -1 -2,'Azithromycin' -11742253 -1 -2 
254.0,450.0,0.3608,239.0,0.0,1,0.5228,943,9110,0.001629258942940187,1125315 1174888 -11125315 -11713332 -1 -2,'Acetaminophen' 'Hydrocodone' -11125315 -11713332 -1 -2 
269.0,466.0,0.36599,247.0,0.0,1,0.52546,982,9110,0.0015709921532380002,975125 -1 -2,'Hydrocortisone' -1 -2 
232.0,568.0,0.29,265.0,0.0,1,0.46667,1065,9110,0.0015252177098396243,1551099 -11174888 -1 -2,'Prednisone' -11174888 -1 -2 
315.0,472.0,0.40025,261.0,0.0,1,0.54962,1048,9110,0.0015128985748458015,586413 -1 -2,'pneumococcal polysaccharides (23)' -1 -2 
211.0,549.0,0.27763,253.0,0.0,1,0.45805,1013,9110,0.0015037163480481515,19049105 -11125315 1174888 -1 -2,'Potassium Chloride' -11125315 'Hydrocodone' -1 -2 
251.0,466.0,0.35007,240.0,0.0,1,0.51306,957,9110,0.0014772457607737893,1383815 -1 -2,'Isosorbide' -1 -2 
203.0,529.0,0.27732,244.0,0.0,1,0.45799,976,9110,0.0014582628017343593,1742253 -11125315 1174888 -1 -2,'Levofloxacin' -11125315 'Hydrocodone' -1 -2 
376.0,377.0,0.49934,250.0,0.0,1,0.62413,1003,9110,0.0014534942308505,1307046 -119121608 -1 -2,'Metoprolol' -119121608 -1 -2 
413.0,295.0,0.58333,236.0,0.0,1,0.6875,944,9110,0.0014048488573767115,1322184 -11539403 -1 -2,'clopidogrel' -11539403 -1 -2 
420.0,356.0,0.54124,255.0,0.0,1,0.6547,1031,9110,0.0013704998077903468,1307046 -11539403 -1 -2,'Metoprolol' -11539403 -1 -2 
316.0,395.0,0.44444,236.0,0.0,1,0.58289,947,9110,0.0013600477683426203,1308216 -11713332 -1 -2,'Lisinopril' -11713332 -1 -2 
471.0,456.0,0.50809,297.0,0.0,1,0.62745,1224,9110,0.0013143945867604336,1125315 1174888 -11322184 -1 -2,'Acetaminophen' 'Hydrocodone' -11322184 -1 -2 
255.0,658.0,0.2793,293.0,0.0,1,0.45439,1206,9110,0.0013134026200781928,989878 -1 -2,'Lidocaine' -1 -2 
324.0,396.0,0.45,237.0,0.0,1,0.58621,957,9110,0.0012795940926325039,967823 986417 19049105 -1 -2,'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
253.0,478.0,0.3461,240.0,0.0,1,0.50772,971,9110,0.0012710275177713146,1786621 -11125315 1174888 -1 -2,'Cephalexin' -11125315 'Hydrocodone' -1 -2 
396.0,479.0,0.45257,281.0,0.0,1,0.58564,1156,9110,0.001259509782826368,1125315 1174888 -11308216 -1 -2,'Acetaminophen' 'Hydrocodone' -11308216 -1 -2 
416.0,403.0,0.50794,265.0,0.0,1,0.62823,1084,9110,0.001258327290892287,1125315 1174888 -11361711 -1 -2,'Acetaminophen' 'Hydrocodone' -11361711 -1 -2 
413.0,568.0,0.421,311.0,0.0,1,0.56037,1292,9110,0.0012574549206577814,708298 1154029 -1 -2,'Midazolam' 'Fentanyl' -1 -2 
245.0,655.0,0.27222,288.0,0.0,1,0.44865,1188,9110,0.0012546793915680192,1125315 1174888 -119049105 -1 -2,'Acetaminophen' 'Hydrocodone' -119049105 -1 -2 
330.0,375.0,0.46809,232.0,0.0,1,0.59979,937,9110,0.0012467721438152717,1713332 -11308216 -1 -2,'Amoxicillin' -11308216 -1 -2 
472.0,585.0,0.44655,332.0,0.0,1,0.57883,1389,9110,0.0012405344535890235,1125315 1174888 -11307046 -1 -2,'Acetaminophen' 'Hydrocodone' -11307046 -1 -2 
477.0,404.0,0.54143,281.0,0.0,1,0.65232,1162,9110,0.0011837167933307707,1307046 -11322184 -1 -2,'Metoprolol' -11322184 -1 -2 
165.0,549.0,0.23109,232.0,0.0,1,0.41966,946,9110,0.001122958908875902,1125315 -11125315 -11742253 -1 -2,'Acetaminophen' -11125315 -11742253 -1 -2 
142.0,552.0,0.20461,225.0,0.0,1,0.39935,919,9110,0.0010648417557927513,956874 -11125315 1174888 -1 -2,'Furosemide' -11125315 'Hydrocodone' -1 -2 
221.0,487.0,0.31215,229.0,0.0,1,0.48026,937,9110,0.0010641973334452807,1125315 -11174888 -11124957 -1 -2,'Acetaminophen' -11174888 -11124957 -1 -2 
295.0,698.0,0.29708,309.0,0.0,1,0.4639,1302,9110,0.0010364406866931822,744740 -1 -2,'zolpidem' -1 -2 
278.0,498.0,0.35825,247.0,0.0,1,0.5132,1023,9110,0.0010028430158568094,1307046 -119049105 -1 -2,'Metoprolol' -119049105 -1 -2 
484.0,452.0,0.51709,292.0,0.0,1,0.63192,1228,9110,9.963658172312548E-4,1125315 -11545958 -1 -2,'Acetaminophen' -11545958 -1 -2 
248.0,543.0,0.31353,251.0,0.0,1,0.47889,1042,9110,9.920074665186913E-4,1125315 -11125315 -11124957 -1 -2,'Acetaminophen' -11125315 -11124957 -1 -2 
240.0,514.0,0.3183,240.0,0.0,1,0.4829,994,9110,9.710079957723906E-4,1713332 1759842 -11125315 -1 -2,'Amoxicillin' 'Clavulanate' -11125315 -1 -2 
210.0,537.0,0.28112,238.0,0.0,1,0.45482,985,9110,9.705636892392768E-4,1518254 -11125315 -1 -2,'Dexamethasone' -11125315 -1 -2 
439.0,361.0,0.54875,253.0,0.0,1,0.65717,1053,9110,9.691322852875161E-4,1539403 -11307046 -1 -2,'Simvastatin' -11307046 -1 -2 
403.0,463.0,0.46536,271.0,0.0,1,0.59279,1137,9110,9.439400310983375E-4,1713332 -11307046 -1 -2,'Amoxicillin' -11307046 -1 -2 
480.0,422.0,0.53215,281.0,0.0,1,0.64328,1183,9110,9.394387147681546E-4,1322184 -11322184 -1 -2,'clopidogrel' -11322184 -1 -2 
259.0,565.0,0.31432,259.0,0.0,1,0.4783,1083,9110,9.37292396875858E-4,1125315 -11713332 1759842 -1 -2,'Acetaminophen' -11713332 'Clavulanate' -1 -2 
255.0,502.0,0.33686,240.0,0.0,1,0.49649,997,9110,9.3529439320708E-4,1125315 1174888 -11786621 -1 -2,'Acetaminophen' 'Hydrocodone' -11786621 -1 -2 
152.0,553.0,0.2156,225.0,0.0,1,0.40538,930,9110,9.25907730672201E-4,1742253 -11742253 -1 -2,'Levofloxacin' -11742253 -1 -2 
316.0,569.0,0.35706,275.0,0.0,1,0.50948,1160,9110,8.921301777693196E-4,1124957 -11174888 -1 -2,'Oxycodone' -11174888 -1 -2 
182.0,540.0,0.25208,228.0,0.0,1,0.43158,950,9110,8.500473389389272E-4,1307046 -1956874 -1 -2,'Metoprolol' -1956874 -1 -2 
446.0,520.0,0.4617,296.0,0.0,1,0.58796,1262,9110,8.324557551975937E-4,1308216 -11308216 -1 -2,'Lisinopril' -11308216 -1 -2 
300.0,660.0,0.3125,292.0,0.0,1,0.47284,1252,9110,7.514368825301838E-4,948078 -1 -2,'pantoprazole' -1 -2 
243.0,505.0,0.32487,232.0,0.0,1,0.48469,980,9110,7.213665446323699E-4,904453 -1 -2,'Esomeprazole' -1 -2 
401.0,376.0,0.51609,240.0,0.0,1,0.63029,1017,9110,7.165173284864485E-4,1307046 -11308216 -1 -2,'Metoprolol' -11308216 -1 -2 
294.0,505.0,0.36796,246.0,0.0,1,0.51675,1045,9110,7.108934393691599E-4,1738521 -1 -2,'Doxycycline' -1 -2 
186.0,586.0,0.24093,237.0,0.0,1,0.41923,1009,9110,6.597412119512426E-4,797399 -1 -2,'gabapentin' -1 -2 
112.0,586.0,0.16046,216.0,0.0,1,0.35886,914,9110,6.498861059295919E-4,19049105 -1956874 -1 -2,'Potassium Chloride' -1956874 -1 -2 
213.0,661.0,0.24371,265.0,0.0,1,0.41967,1139,9110,6.466053927217147E-4,1125315 -11000560 -1 -2,'Acetaminophen' -11000560 -1 -2 
356.0,819.0,0.30298,261.0,0.0,1,0.42967,1436,9110,6.460299811167691E-4,19055720 -1 -2,'HEPARIN. BEEF' -1 -2 
159.0,599.0,0.20976,232.0,0.0,1,0.39495,990,9110,6.221606941187044E-4,19049105 -119049105 -1 -2,'Potassium Chloride' -119049105 -1 -2 
116.0,647.0,0.15203,231.0,0.0,1,0.34909,994,9110,5.433596441506421E-4,956874 -119049105 -1 -2,'Furosemide' -119049105 -1 -2 
490.0,379.0,0.56387,260.0,0.0,1,0.6643,1129,9110,5.333565970035013E-4,1361711 -11361711 -1 -2,'Nitroglycerin' -11361711 -1 -2 
418.0,394.0,0.51478,243.0,0.0,1,0.62654,1055,9110,4.953728217776968E-4,1308216 -11307046 -1 -2,'Lisinopril' -11307046 -1 -2 
282.0,599.0,0.32009,262.0,0.0,1,0.47594,1143,9110,4.951985768582267E-4,1125315 1174888 -11124957 -1 -2,'Acetaminophen' 'Hydrocodone' -11124957 -1 -2 
420.0,304.0,0.58011,218.0,0.0,1,0.67728,942,9110,4.7532859635987426E-4,1510813 -1 -2,'rosuvastatin' -1 -2 
266.0,450.0,0.37151,215.0,0.0,1,0.51665,931,9110,4.516449071905988E-4,1503297 -11125315 -1 -2,'Metformin' -11125315 -1 -2 
310.0,647.0,0.32393,281.0,0.0,1,0.47738,1238,9110,4.45077006812838E-4,923645 -1 -2,'Omeprazole' -1 -2 
437.0,474.0,0.47969,266.0,0.0,1,0.59728,1177,9110,3.824206773552478E-4,1307046 -11713332 -1 -2,'Metoprolol' -11713332 -1 -2 
237.0,769.0,0.23559,290.0,0.0,1,0.40664,1296,9110,3.394682427360234E-4,791967 -1 -2,'Lorazepam' -1 -2 
531.0,373.0,0.58739,262.0,0.0,1,0.6801,1166,9110,3.319187098337636E-4,1307046 -11361711 -1 -2,'Metoprolol' -11361711 -1 -2 
418.0,374.0,0.52778,229.0,0.0,1,0.63369,1021,9110,2.73365724230054E-4,1322184 -11713332 -1 -2,'clopidogrel' -11713332 -1 -2 
457.0,742.0,0.38115,338.0,0.0,1,0.51724,1537,9110,2.5857557808801727E-4,1346823 -1 -2,'carvedilol' -1 -2 
539.0,401.0,0.5734,267.0,0.0,1,0.66777,1207,9110,2.31257545964793E-4,1322184 -11361711 -1 -2,'clopidogrel' -11361711 -1 -2 
242.0,654.0,0.27009,255.0,0.0,1,0.4318,1151,9110,2.284607771091961E-4,1125315 -11518254 -1 -2,'Acetaminophen' -11518254 -1 -2 
387.0,379.0,0.50522,219.0,0.0,1,0.61523,985,9110,2.107845309611954E-4,1307046 -11307046 -11307046 -1 -2,'Metoprolol' -11307046 -11307046 -1 -2 
135.0,628.0,0.17693,218.0,0.0,1,0.35984,981,9110,2.0702393757369064E-4,906780 -1 -2,'Metoclopramide' -1 -2 
175.0,538.0,0.24544,204.0,0.0,1,0.4133,917,9110,1.9760574208232726E-4,1713332 -11742253 -1 -2,'Amoxicillin' -11742253 -1 -2 
294.0,695.0,0.29727,278.0,0.0,1,0.45146,1267,9110,1.919704988172184E-4,1110410 -1 -2,'Morphine' -1 -2 
396.0,347.0,0.53297,211.0,0.0,1,0.63627,954,9110,1.7630248899279163E-4,1545958 -11307046 -1 -2,'atorvastatin' -11307046 -1 -2 
440.0,427.0,0.5075,244.0,0.0,1,0.61566,1111,9110,1.6996645275385371E-4,1545958 -11545958 -1 -2,'atorvastatin' -11545958 -1 -2 
257.0,648.0,0.28398,215.0,0.0,1,0.42143,1120,9110,1.5706311642821774E-4,1310149 -1 -2,'Warfarin' -1 -2 
660.0,325.0,0.67005,272.0,0.0,1,0.74145,1257,9110,1.1649192224297935E-4,1307046 1322184 -1 -2,'Metoprolol' 'clopidogrel' -1 -2 
399.0,404.0,0.49689,220.0,0.0,1,0.60508,1023,9110,7.089694541755058E-5,1526475 -1 -2,'ezetimibe' -1 -2 
215.0,555.0,0.27922,209.0,0.0,1,0.43309,979,9110,4.7138180932027405E-5,1174888 -11518254 -1 -2,'Hydrocodone' -11518254 -1 -2 
510.0,401.0,0.55982,242.0,0.0,1,0.65221,1153,9110,1.717368608382144E-5,1322184 -11307046 -1 -2,'clopidogrel' -11307046 -1 -2 
