notOutlier_Alive,notOutlier_Death,notOutlier_survival_rate,outlier_Alive,outlier_Death,outlier_survival_rate,seq_survival_rate,support,total_patients,fisherScore,seq,,semantic
566.0,327.0,0.63382,51.0,492.0,0.09392,0.42967,1436,9110,0.0016221829055464787,19055720 -1 -2,'HEPARIN, BEEF' -1 -2 
305.0,303.0,0.50164,42.0,344.0,0.10881,0.34909,994,9110,0.001612376929404661,956874 -119049105 -1 -2,'Furosemide' -119049105 -1 -2 
594.0,133.0,0.81706,21.0,263.0,0.07394,0.60831,1011,9110,0.0015984791174026743,1734104 -11307046 -1 -2,'Azithromycin' -11307046 -1 -2 
562.0,156.0,0.78273,19.0,261.0,0.06786,0.58216,998,9110,0.0015960681676294897,1136980 -1 -2,'Ketorolac' -1 -2 
391.0,222.0,0.63785,34.0,354.0,0.08763,0.42458,1001,9110,0.0015822453200723696,1125315 -11125315 -119049105 -1 -2,'Acetaminophen' -11125315 -119049105 -1 -2 
541.0,148.0,0.7852,20.0,248.0,0.07463,0.58621,957,9110,0.0015523370826863224,967823 986417 19049105 -1 -2,'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
544.0,242.0,0.69211,28.0,453.0,0.05821,0.45146,1267,9110,0.001497826763412124,1110410 -1 -2,'Morphine' -1 -2 
746.0,338.0,0.68819,49.0,404.0,0.10817,0.51724,1537,9110,0.0014263804710260412,1346823 -1 -2,'carvedilol' -1 -2 
536.0,152.0,0.77907,17.0,254.0,0.06273,0.57664,959,9110,0.0014131327173678816,1545958 -11125315 1174888 -1 -2,'atorvastatin' -11125315 'Hydrocodone' -1 -2 
293.0,267.0,0.52321,35.0,319.0,0.09887,0.35886,914,9110,0.0014129214760677483,19049105 -1956874 -1 -2,'Potassium Chloride' -1956874 -1 -2 
359.0,250.0,0.58949,32.0,349.0,0.08399,0.39495,990,9110,0.001404803197443772,19049105 -119049105 -1 -2,'Potassium Chloride' -119049105 -1 -2 
761.0,229.0,0.76869,32.0,380.0,0.07767,0.56562,1402,9110,0.0013346998132028126,1307046 -11125315 1174888 -1 -2,'Metoprolol' -11125315 'Hydrocodone' -1 -2 
511.0,239.0,0.68133,37.0,419.0,0.08114,0.45439,1206,9110,0.0013208598836251925,989878 -1 -2,'Lidocaine' -1 -2 
355.0,209.0,0.62943,24.0,329.0,0.06799,0.4133,917,9110,0.0012947074903972271,1713332 -11742253 -1 -2,'Amoxicillin' -11742253 -1 -2 
620.0,196.0,0.7598,33.0,300.0,0.0991,0.56832,1149,9110,0.0012820254738205323,1308216 -11125315 1174888 -1 -2,'Lisinopril' -11125315 'Hydrocodone' -1 -2 
352.0,221.0,0.61431,25.0,332.0,0.07003,0.40538,930,9110,0.0012596767329649814,1742253 -11742253 -1 -2,'Levofloxacin' -11742253 -1 -2 
730.0,220.0,0.76842,32.0,364.0,0.08081,0.56612,1346,9110,0.0012507624811034699,1125315 1174888 -11734104 -1 -2,'Acetaminophen' 'Hydrocodone' -11734104 -1 -2 
492.0,233.0,0.67862,40.0,399.0,0.09112,0.45704,1164,9110,0.0012129916202757946,1125315 -11154029 -1 -2,'Acetaminophen' -11154029 -1 -2 
571.0,173.0,0.76747,27.0,279.0,0.08824,0.56952,1050,9110,0.001074540188862008,1125315 -11174888 -11734104 -1 -2,'Acetaminophen' -11174888 -11734104 -1 -2 
627.0,187.0,0.77027,29.0,310.0,0.08555,0.56895,1153,9110,0.0010551396441995837,1125315 -11125315 -11734104 -1 -2,'Acetaminophen' -11125315 -11734104 -1 -2 
543.0,198.0,0.73279,33.0,274.0,0.10749,0.54962,1048,9110,9.978442354662135E-4,586413 -1 -2,'pneumococcal polysaccharides (23)' -1 -2 
574.0,207.0,0.73496,38.0,289.0,0.11621,0.55235,1108,9110,9.532562450853641E-4,1125315 1174888 -119121608 -1 -2,'Acetaminophen' 'Hydrocodone' -119121608 -1 -2 
410.0,204.0,0.66775,39.0,331.0,0.10541,0.4563,984,9110,9.502558550262808E-4,1174888 -11154029 -1 -2,'Hydrocodone' -11154029 -1 -2 
420.0,175.0,0.70588,27.0,332.0,0.07521,0.46855,954,9110,9.308457419551761E-4,1124957 -11124957 -1 -2,'Oxycodone' -11124957 -1 -2 
444.0,259.0,0.63158,28.0,389.0,0.06715,0.42143,1120,9110,9.139634219146614E-4,1310149 -1 -2,'Warfarin' -1 -2 
422.0,220.0,0.65732,28.0,352.0,0.07368,0.44031,1022,9110,8.022367774169283E-4,1154343 -11154343 -1 -2,'Albuterol' -11154343 -1 -2 
399.0,235.0,0.62934,24.0,351.0,0.064,0.41923,1009,9110,7.838226387741356E-4,797399 -1 -2,'gabapentin' -1 -2 
656.0,178.0,0.78657,26.0,332.0,0.07263,0.57215,1192,9110,7.786410043650074E-4,1713332 -11734104 -1 -2,'Amoxicillin' -11734104 -1 -2 
606.0,184.0,0.76709,31.0,310.0,0.09091,0.56322,1131,9110,6.834694289597827E-4,1125315 -11125315 -11307046 -1 -2,'Acetaminophen' -11125315 -11307046 -1 -2 
522.0,159.0,0.76652,25.0,265.0,0.08621,0.56334,971,9110,6.794261241889389E-4,1713332 -119121608 -1 -2,'Amoxicillin' -119121608 -1 -2 
463.0,208.0,0.69001,28.0,258.0,0.0979,0.51306,957,9110,6.613716416128262E-4,1383815 -1 -2,'Isosorbide' -1 -2 
424.0,250.0,0.62908,32.0,358.0,0.08205,0.42857,1064,9110,6.201170120461502E-4,1125315 1174888 -11742253 -1 -2,'Acetaminophen' 'Hydrocodone' -11742253 -1 -2 
403.0,215.0,0.6521,30.0,328.0,0.0838,0.44365,976,9110,5.718120346121212E-4,1713332 -119049105 -1 -2,'Amoxicillin' -119049105 -1 -2 
508.0,168.0,0.75148,28.0,265.0,0.09556,0.55315,969,9110,5.437352126124664E-4,1174888 -11734104 -11125315 -1 -2,'Hydrocodone' -11734104 -11125315 -1 -2 
727.0,191.0,0.79194,27.0,381.0,0.06618,0.56863,1326,9110,5.401466774156734E-4,1734104 -11734104 -1 -2,'Azithromycin' -11734104 -1 -2 
556.0,149.0,0.78865,23.0,284.0,0.07492,0.57213,1012,9110,5.360988131394728E-4,1125315 -1974166 -1 -2,'Acetaminophen' -1974166 -1 -2 
389.0,205.0,0.65488,23.0,320.0,0.06706,0.4397,937,9110,5.217169181169165E-4,1734104 -11742253 -1 -2,'Azithromycin' -11742253 -1 -2 
617.0,184.0,0.77029,24.0,330.0,0.0678,0.55498,1155,9110,5.02860905174317E-4,1734104 -11713332 -1 -2,'Azithromycin' -11713332 -1 -2 
470.0,186.0,0.71646,23.0,263.0,0.08042,0.52335,942,9110,4.8675104284427533E-4,1125315 -11125315 1174888 -11125315 1174888 -11125315 -1 -2,'Acetaminophen' -11125315 'Hydrocodone' -11125315 'Hydrocodone' -11125315 -1 -2 
682.0,211.0,0.76372,42.0,357.0,0.10526,0.56037,1292,9110,4.802867128420401E-4,708298 1154029 -1 -2,'Midazolam' 'Fentanyl' -1 -2 
494.0,164.0,0.75076,18.0,270.0,0.0625,0.54123,946,9110,4.628957031043662E-4,1174888 -11201620 -1 -2,'Hydrocodone' -11201620 -1 -2 
558.0,217.0,0.72,23.0,321.0,0.06686,0.51921,1119,9110,4.532207287323973E-4,1201620 -11125315 -1 -2,'Codeine' -11125315 -1 -2 
487.0,170.0,0.74125,24.0,265.0,0.08304,0.54017,946,9110,4.306329370402251E-4,19121608 -11125315 1174888 -1 -2,'Influenza virus vaccine' -11125315 'Hydrocodone' -1 -2 
675.0,165.0,0.80357,25.0,352.0,0.06631,0.57518,1217,9110,4.150620416724024E-4,1177480 -1 -2,'Ibuprofen' -1 -2 
513.0,219.0,0.70082,31.0,380.0,0.07543,0.47594,1143,9110,4.138927583287208E-4,1125315 1174888 -11124957 -1 -2,'Acetaminophen' 'Hydrocodone' -11124957 -1 -2 
514.0,247.0,0.67543,32.0,394.0,0.07512,0.45998,1187,9110,4.089161153252773E-4,1154343 -11125315 -1 -2,'Albuterol' -11125315 -1 -2 
490.0,176.0,0.73574,29.0,267.0,0.09797,0.5395,962,9110,3.743027963905254E-4,1125315 -11125315 1174888 -11713332 -1 -2,'Acetaminophen' -11125315 'Hydrocodone' -11713332 -1 -2 
502.0,210.0,0.70506,26.0,372.0,0.06533,0.47568,1110,9110,3.686368630961876E-4,1125315 1153664 -1 -2,'Acetaminophen' 'Propoxyphene' -1 -2 
539.0,141.0,0.79265,15.0,289.0,0.04934,0.56301,984,9110,3.485785170679437E-4,1506270 -11125315 1174888 -1 -2,'Methylprednisolone' -11125315 'Hydrocodone' -1 -2 
381.0,336.0,0.53138,48.0,351.0,0.1203,0.38441,1116,9110,3.40085137632587E-4,956874 -1956874 -1 -2,'Furosemide' -1956874 -1 -2 
512.0,148.0,0.77576,27.0,268.0,0.09153,0.5644,955,9110,3.382338668027788E-4,1125315 -1903963 -1 -2,'Acetaminophen' -1903963 -1 -2 
465.0,205.0,0.69403,28.0,273.0,0.09302,0.50772,971,9110,3.155930125607394E-4,1786621 -11125315 1174888 -1 -2,'Cephalexin' -11125315 'Hydrocodone' -1 -2 
478.0,161.0,0.74804,26.0,261.0,0.09059,0.54428,926,9110,3.0065412306285523E-4,1713332 -11125315 1174888 -11125315 -1 -2,'Amoxicillin' -11125315 'Hydrocodone' -11125315 -1 -2 
570.0,137.0,0.80622,24.0,296.0,0.075,0.57838,1027,9110,2.93291453651331E-4,1506270 -11506270 -1 -2,'Methylprednisolone' -11506270 -1 -2 
558.0,152.0,0.78592,23.0,300.0,0.07121,0.56244,1033,9110,2.67391202636444E-4,1125315 1174888 -11506270 -1 -2,'Acetaminophen' 'Hydrocodone' -11506270 -1 -2 
506.0,226.0,0.69126,30.0,304.0,0.08982,0.50281,1066,9110,2.6088045887447613E-4,1125315 1174888 -11797513 -1 -2,'Acetaminophen' 'Hydrocodone' -11797513 -1 -2 
585.0,193.0,0.75193,19.0,338.0,0.05322,0.53216,1135,9110,2.485380798739179E-4,1125315 -11201620 -1 -2,'Acetaminophen' -11201620 -1 -2 
584.0,142.0,0.80441,27.0,306.0,0.08108,0.57696,1059,9110,2.3180200410714206E-4,974166 -1974166 -1 -2,'Hydrochlorothiazide' -1974166 -1 -2 
410.0,188.0,0.68562,23.0,306.0,0.06991,0.4671,927,9110,2.1734537754634786E-4,1705674 1836430 -11125315 -1 -2,'Trimethoprim' 'Sulfamethoxazole' -11125315 -1 -2 
462.0,196.0,0.70213,30.0,272.0,0.09934,0.5125,960,9110,2.0473771530739397E-4,1797513 -11125315 1174888 -1 -2,'Ciprofloxacin' -11125315 'Hydrocodone' -1 -2 
503.0,144.0,0.77743,20.0,277.0,0.06734,0.55403,944,9110,2.002090978523791E-4,903963 -11125315 -1 -2,'Triamcinolone' -11125315 -1 -2 
424.0,183.0,0.69852,23.0,308.0,0.06949,0.47655,938,9110,1.7906660056821478E-4,1734104 -11154343 -1 -2,'Azithromycin' -11154343 -1 -2 
382.0,209.0,0.64636,24.0,298.0,0.07453,0.44469,913,9110,1.7014244360634496E-4,1125315 -1744740 -1 -2,'Acetaminophen' -1744740 -1 -2 
427.0,224.0,0.65591,40.0,262.0,0.13245,0.49003,953,9110,1.5814372429490643E-4,1332418 -11125315 -1 -2,'Amlodipine' -11125315 -1 -2 
563.0,252.0,0.6908,29.0,408.0,0.06636,0.47284,1252,9110,1.5671775937334343E-4,948078 -1 -2,'pantoprazole' -1 -2 
421.0,175.0,0.70638,24.0,299.0,0.0743,0.48422,919,9110,1.495458352574647E-4,1125315 1174888 -11153013 -1 -2,'Acetaminophen' 'Hydrocodone' -11153013 -1 -2 
450.0,179.0,0.71542,22.0,318.0,0.06471,0.4871,969,9110,1.4793370511763417E-4,1125315 -11149380 -1 -2,'Acetaminophen' -11149380 -1 -2 
426.0,232.0,0.64742,38.0,317.0,0.10704,0.45805,1013,9110,1.4749978244003395E-4,19049105 -11125315 1174888 -1 -2,'Potassium Chloride' -11125315 'Hydrocodone' -1 -2 
493.0,176.0,0.73692,23.0,290.0,0.07348,0.52546,982,9110,1.3063875396110276E-4,975125 -1 -2,'Hydrocortisone' -1 -2 
466.0,213.0,0.6863,29.0,289.0,0.09119,0.49649,997,9110,1.2914334541432723E-4,1125315 1174888 -11786621 -1 -2,'Acetaminophen' 'Hydrocodone' -11786621 -1 -2 
464.0,206.0,0.69254,27.0,331.0,0.07542,0.47763,1028,9110,1.1206151334934457E-4,1125315 -11705674 1836430 -1 -2,'Acetaminophen' -11705674 'Sulfamethoxazole' -1 -2 
443.0,154.0,0.74204,29.0,289.0,0.09119,0.51585,915,9110,8.86684401637107E-5,1713332 -11759842 -1 -2,'Amoxicillin' -11759842 -1 -2 
546.0,253.0,0.68335,27.0,394.0,0.06413,0.46967,1220,9110,8.15653301972477E-5,1551099 -11125315 -1 -2,'Prednisone' -11125315 -1 -2 
650.0,158.0,0.80446,24.0,363.0,0.06202,0.56402,1195,9110,7.337129003262643E-5,778711 -1 -2,'cyclobenzaprine' -1 -2 
576.0,279.0,0.67368,28.0,419.0,0.06264,0.4639,1302,9110,6.164827961936585E-5,744740 -1 -2,'zolpidem' -1 -2 
721.0,266.0,0.7305,28.0,486.0,0.05447,0.499,1501,9110,5.946983264125746E-5,1149380 -1 -2,'fluticasone' -1 -2 
460.0,169.0,0.73132,21.0,281.0,0.06954,0.51665,931,9110,4.979033792754348E-5,1503297 -11125315 -1 -2,'Metformin' -11125315 -1 -2 
418.0,180.0,0.699,23.0,290.0,0.07348,0.48408,911,9110,4.347064843767393E-5,1174888 -11705674 -1 -2,'Hydrocodone' -11705674 -1 -2 
491.0,221.0,0.68961,27.0,344.0,0.07278,0.4783,1083,9110,4.196045451717846E-5,1125315 -11713332 1759842 -1 -2,'Acetaminophen' -11713332 'Clavulanate' -1 -2 
328.0,278.0,0.54125,39.0,274.0,0.1246,0.39935,919,9110,2.0263677571658393E-5,956874 -11125315 1174888 -1 -2,'Furosemide' -11125315 'Hydrocodone' -1 -2 
558.0,260.0,0.68215,33.0,387.0,0.07857,0.47738,1238,9110,1.7730746370824738E-5,923645 -1 -2,'Omeprazole' -1 -2 
458.0,189.0,0.70788,17.0,316.0,0.05105,0.48469,980,9110,1.6672824292635497E-5,904453 -1 -2,'Esomeprazole' -1 -2 
554.0,213.0,0.72229,37.0,356.0,0.09415,0.50948,1160,9110,1.3545275286739002E-5,1124957 -11174888 -1 -2,'Oxycodone' -11174888 -1 -2 
480.0,173.0,0.73507,26.0,295.0,0.081,0.51951,974,9110,1.1779634261323508E-5,974166 -11125315 1174888 -1 -2,'Hydrochlorothiazide' -11125315 'Hydrocodone' -1 -2 
621.0,185.0,0.77047,26.0,386.0,0.06311,0.5312,1218,9110,1.1160086692565029E-5,1163944 -1 -2,'Guaifenesin' -1 -2 
457.0,201.0,0.69453,23.0,313.0,0.06845,0.4829,994,9110,7.864492250727204E-6,1713332 1759842 -11125315 -1 -2,'Amoxicillin' 'Clavulanate' -11125315 -1 -2 
493.0,175.0,0.73802,24.0,308.0,0.07229,0.517,1000,9110,2.8004135118116815E-6,997881 -1 -2,'Clindamycin' -1 -2 
520.0,177.0,0.74605,20.0,328.0,0.05747,0.51675,1045,9110,8.862732936845485E-7,1738521 -1 -2,'Doxycycline' -1 -2 
609.0,196.0,0.75652,31.0,375.0,0.07635,0.52849,1211,9110,7.056403425651084E-7,781039 -1 -2,'Alprazolam' -1 -2 
